Country,ISO,Series Name,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Curacao,CUW,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,37113.33953,36146.69961,40710.11218,37557.34036,25763.47323,28353.1282,28090.6737,25027.22106,25303.04158,26517.45125,25001.64167,27354.02163,28902.85064,19859.93813,11685.01942,11099.90043,9544.039193,8775.992603,9465.437568,10030.15131,10062.53333,10501.83445,8854.510426,8997.116781,9055.71211,9222.18501,16175.1953,18814.37234,14680.92492,15720.11056,16994.13392,16662.99292,15566.69219,16180.823,15178.82724,14581.1072,16222.45516,15326.48752,15608.494,13710.07982,16064.05182,13395.36979,11727.50972,12650.86044,..,..,..,..,..,..
Curacao,CUW,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2443240223,..,..,..,..,..
Curacao,CUW,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1970670391,..,..,..,..,..
Cyprus,CYP,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,945.8187031,1188.65545,1231.213736,924.7713764,869.1841361,998.4593718,1074.377818,1123.513746,1208.199879,1261.509933,1232.106737,1247.799675,1290.515736,1327.221,1306.761177,1460.423817,1635.544883,1642.217805,1675.884071,1780.698551,1778.915391,1958.797667,2056.483664,2298.339274,1981.378107,2157.541681,2071.933033,2174.762025,2145.322764,2265.412048,2201.699723,2193.672669,2346.801709,2161.633396,2159.60481,2207.926673,2292.235275,2388.578434,2299.783533,2195.327772,2105.249027,1961.81212,1687.829693,1712.141922,..,..,..,..,..,..
Cyprus,CYP,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1394909856,1945426159,2481852508,2621242904,3061052093,3238183693,3319201023,3743913633,3950231646,4596861857,4388027950,3907458168,4463006623,5053780389,6068763393,6415981435,6542790693,7748995989,6323893157,6773263179,8018507061,8489859438,8578271241,8667001855,8919077052,9754836204,9783905383,9686353979,9638054803,10351563212,10455316206,11051523880,12113443357,13686213875,11588907137,12840045515,12507257272,12052666649,11503716104,12391694784,13390746699,14751794599,16861652094,17590663915,19057406960,18571839931
Cyprus,CYP,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,861074453.7,1422847869,1740304152,1847160481,2230494158,2471698830,2819759587,3042809015,3291275565,3788209277,3747230220,3683946501,4188660752,4755621031,5549780888,5920665702,5419582089,6495925426,6311779913,6828943064,8095550578,8614742468,8612802392,9114341650,9335936449,10154770621,10333615203,9971903068,9682839797,9991829405,10300728750,10537944700,11103111126,11040409436,10526530474,11172797318,11949540532,11885611726,12023520483,12774253202,13909862421,14890662059,16555408055,17759161003,19088222499,18113515018
Czech Republic,CZE,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,4618.408711,4613.780591,4551.296952,4194.684185,4342.960366,4438.443585,4716.462701,4429.802566,4703.037045,4557.317686,4567.93052,4633.611367,4646.574497,4740.971072,4764.268339,4839.935925,4978.254945,4876.221068,4739.002775,4796.941458,4349.236238,4222.416576,4089.408515,3963.314094,4019.804879,4152.938259,4184.884684,4057.405827,3782.889207,3988.038494,4111.152482,4163.450106,4357.572662,4460.259931,4400.878113,4491.516134,4468.960352,4330.712691,4034.74351,4237.896741,4077.356059,4054.085018,3989.991414,3915.113582,3860.002964,..,..,..,..,..
Czech Republic,CZE,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19768829229,13276066792,17216842929,21305920748,24492139804,30250480207,33811230245,35790070634,37784074394,39744295950,45450886732,50608425225,53130545251,58160760201,73041556990,82156816911,91589775903,1.03385E+11,1.06671E+11,94854779206,1.08905E+11,1.1622E+11,1.19282E+11,1.19356E+11,1.31312E+11,1.40304E+11,1.44275E+11,1.53293E+11,1.62158E+11,1.64664E+11,1.5337E+11
Czech Republic,CZE,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20502189258,19261905422,21101377428,24440287169,25366691356,31318298694,32100167691,34537120789,37870745465,39838731643,45727323543,50038802785,50500330301,54956207124,71266913969,84207896743,96240540678,1.06857E+11,1.1136E+11,1.00416E+11,1.15138E+11,1.25689E+11,1.31068E+11,1.31408E+11,1.42859E+11,1.51477E+11,1.58055E+11,1.69432E+11,1.75713E+11,1.78312E+11,1.65969E+11
Denmark,DNK,Energy use (kg of oil equivalent per capita),1922.973673,2023.30839,2296.289563,2502.927644,2600.155821,2822.734845,3067.427832,3061.110107,3203.752279,3699.530444,3971.430728,3728.538022,3858.592122,3781.757201,3489.606459,3453.207222,3745.561839,3830.10381,3894.637761,4020.036542,3735.144086,3381.43445,3422.374805,3233.1601,3353.461203,3774.101134,3823.501807,3819.832129,3642.119646,3414.211605,3376.783307,3734.818398,3561.890369,3645.515346,3760.577237,3706.440187,4170.252024,3848.155844,3772.110277,3602.670638,3489.614796,3583.955723,3535.098014,3727.834179,3597.17296,3487.631914,3728.171039,3622.596833,3501.513847,3329.211067,3510.79685,3230.188031,3091.58158,3125.33776,2872.573547,2816.614565,..,..,..,..,..
Denmark,DNK,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,17198902943,18403564571,19575308622,22082397353,24095516045,24445959661,24727443048,29128457916,28540594692,27123938779,31675643606,31947850556,32257633383,34407659441,32493038248,32673464944,33698264956,34362368237,36204812746,39799929267,43174553585,42665892706,44468220875,46868472306,47981896018,49916406160,49851077818,49145620070,55676670530,59465837449,61327987344,66995869934,72074870708,73910946520,84044084613,86061311418,91545067648,90600036725,97080920319,1.08149E+11,1.23253E+11,1.30448E+11,1.36671E+11,1.20347E+11,1.20998E+11,1.30005E+11,1.33527E+11,1.3549E+11,1.4077E+11,1.4719E+11,1.52581E+11,1.58963E+11,1.67058E+11,1.71997E+11,1.6498E+11
Denmark,DNK,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,19251051292,19965688270,21922623663,23236885397,24125061638,25652376783,27002286381,29258473540,30257535383,30038454763,31069009165,32183170848,32632429893,36185882787,38205237594,41514432349,42828182260,44796655566,46274083278,49067420117,49724594646,52139961625,56906628852,59557237496,63444330414,67358124951,67540542310,68370777797,74001535022,76012506835,79555789404,83143675593,86554416641,96313935114,1.08462E+11,1.12104E+11,1.16983E+11,1.15569E+11,1.19065E+11,1.28377E+11,1.41648E+11,1.46823E+11,1.52508E+11,1.3844E+11,1.4251E+11,1.52764E+11,1.54539E+11,1.57029E+11,1.61943E+11,1.67736E+11,1.74632E+11,1.83038E+11,1.89175E+11,1.98688E+11,1.84766E+11
Djibouti,DJI,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,220.2882622,..,..,..,..,..,..,..,..,..,..,..,..,..,172.3693266,177.466141,179.975181,177.5391828,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4106697561,3177652623,2980598804,3180634662,..,..,..,..
Djibouti,DJI,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3254663537,3478993441,3437826706,2558215940,..,..,..,..
Dominica,DMA,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,300.6389197,..,..,..,..,..,..,..,..,..,..,..,..,..,554.0795886,580.9011051,593.9081988,607.3703688,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,326948148.1,..,..,..,..,..
Dominica,DMA,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,255900000,..,..,..,..,..
Dominican Republic,DOM,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,505.8285763,573.9118202,586.9123711,601.5784812,598.8387508,603.4896916,602.4383559,603.0530024,612.0274671,591.7815328,598.6441809,598.0204586,622.3173314,641.7664283,523.8756238,532.8572964,591.6615775,555.3986209,537.2037834,562.8141957,556.6239497,605.7843735,576.391575,650.2306764,671.087813,688.6860496,755.9760413,786.2953801,805.2197167,852.2504824,814.3061445,851.618469,794.6209158,708.7403966,760.091333,776.5667344,779.6502055,771.9740975,748.1899887,776.6891312,781.4695667,815.3903426,759.6938007,751.7950982,..,..,..,..,..,..
Dominican Republic,DOM,Imports of goods and services (constant 2015 US$),1397726470,1229325673,2336560736,2781770894,3206981287,1973446583,2685256741,2679530399,2894745497,3168377538,3560329896,3307208766,3483724215,3956867103,4742526523,4845292666,4656127861,4912492565,4787782155,5365740893,6048371786,5167940761,4224201961,4390193162,4143358904,4315487515,5176465986,6109295324,6221330730,7202422770,6166625970,6326958246,7666008746,8212027246,8915202204,9367820579,9684376528,11350629744,13271179519,13404739769,14414366117,13565535955,13595374636,12225630524,12945547206,14074295572,14924468086,15604829196,16460233679,14727625159,17482163549,17501835639,17768370730,17379977166,18210090309,20217567770,21859830537,21209362348,23017599277,24355584805,20794184176
Dominican Republic,DOM,Exports of goods and services (constant 2015 US$),2171996697,2018999580,2263982764,1989901988,2021815449,1655748600,1806435925,2020417583,2095021097,2338781463,2601260346,2995563844,3932688262,4410765645,4164173529,4300244553,5517379496,5469133629,5494226454,6844437245,5608465752,6077482282,5311441506,5646551510,5933307599,5935320134,5530486319,6252709842,5630453027,5535614105,5485525249,5847569919,6435585068,7000429396,7447941185,8074459606,8622234217,9625927833,9915358181,10444591574,11261183539,10441909731,10515192904,12017900958,12528014000,12091097942,11930741916,12058102265,11501274367,10526735258,12217810270,13109412425,13836608622,15088600905,16406571047,16909888522,18176926602,19059286773,20213306291,20523893443,14301317137
Ecuador,ECU,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,358.0560683,360.5630841,355.5292343,418.818683,449.2150858,486.221781,567.3445054,569.0400755,585.19215,625.3788562,633.9729396,665.3308989,601.4589208,628.0910544,619.3861749,601.7511362,601.3166691,614.683541,573.7989986,618.7147582,635.3066839,628.6065372,572.9509573,599.6704675,687.0820732,708.3442955,720.0894418,724.9201107,639.48411,695.1847246,724.371141,694.6010812,693.0039751,658.112043,675.3674045,667.1040734,742.1892017,672.4827219,788.0830723,784.0520697,817.5843625,795.142903,843.9783408,888.9652298,..,..,..,..,..,..
Ecuador,ECU,Imports of goods and services (constant 2015 US$),1628972879,1617619480,1797195070,1730673747,1900335102,1989723130,2054130300,2476158887,2785053225,2785696842,2875251736,3461450536,3263334903,3859446364,5670741607,5983205747,6102189972,7158169441,7428434790,7602645670,8319871992,8060128227,8286156265,6436588535,6205197420,6733580742,6699619771,7903376359,6544527191,6843230127,6736798828,7530963712,7868792108,7825460407,9075693806,10094910536,8823257130,10633161059,11327694495,7748654636,8742166160,10990860236,13080771101,12549733158,13914755308,15917831698,17473563099,18706315953,21407360398,19283902486,22142567324,22949977801,23141578305,24753613043,25930549460,23815449000,21524322852,24158127254,25222096907,25303680758,23309061113
Ecuador,ECU,Exports of goods and services (constant 2015 US$),811227155.2,778247527.1,942548210.4,865476253.5,897858424.5,975288855.6,1012172009,1085914155,1114737115,978752794.7,980589099.8,1083793398,1969785330,4148995103,5091850989,4110730327,4218906487,4281205772,4558065003,4690359142,4708110457,4747801883,4515275361,4438681012,4560336223,4901337634,5470733880,4916123623,6755713607,6845783711,6888881967,8037601708,8480977126,9007046677,10168206507,11221514165,10983327168,11750617134,11194035486,12048233641,12353797220,12157723330,12233560972,13115622201,15368672963,16695456088,17885174195,17888252642,18422028743,17539918092,17498336545,18490100528,19500876638,19999778318,21242750371,21107369000,21407321524,21560821032,21809646958,22604745084,22123975818
"Egypt, Arab Rep.",EGY,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,220.868741,238.247005,217.0403949,237.8468163,254.0139878,289.3165367,308.7919145,310.9723468,334.115141,348.5403044,396.1658386,423.0064826,457.4284602,494.1038878,520.830827,520.7983975,540.0867092,538.4665846,559.6040277,574.5292403,561.9366608,564.4096188,573.4023355,540.6648712,563.5458965,586.2191241,598.3961356,628.5182661,630.0351574,589.6677834,649.7416164,657.7509835,670.2500568,711.3467221,813.9992206,844.987536,889.3894661,907.595252,911.4886957,876.5420805,900.660388,905.5866059,848.6290292,827.4970388,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Imports of goods and services (constant 2015 US$),5722541356,5616932992,5661682299,6778624997,7473134239,6809054525,7226118065,7059650644,6596047825,6843063999,7824156448,7922798289,8011432986,8726228935,9285199366,11209919322,9697474606,11451791620,11452980182,12912533903,13961986405,16973254824,14737392023,15685709353,18605875110,18723721561,17619777593,16179624630,16675763034,16951395481,17571568486,17778292822,16951395482,19081350240,19315193012,20148257919,19786345252,20835486241,21196985212,23901654793,24854697539,24575038516,25232801515,25555922370,29962115884,37100149376,45178170819,58191128997,73490415800,60344694285,58437891685,63350712519,70192768939,70606478772,70675430408,71347708895,69761821186,1.06392E+11,1.1768E+11,1.07187E+11,88011709916
"Egypt, Arab Rep.",EGY,Exports of goods and services (constant 2015 US$),1753804657,1635678982,1503088939,1849028415,2135302371,2136507735,2231731493,2383607360,1559741049,1799005808,1976973155,2078006314,2041597968,2131708623,2231831573,2751839272,3092643762,4349681430,4466137236,5107215029,5976070737,7750875992,6943823919,7462373762,7895672884,7982567559,8130523357,7548094185,8391951534,9790610122,10489939417,10839604060,12238262655,12391159670,12455890935,13862240144,14109029990,13975419226,13604642802,14851022030,15894900277,16417950016,17234513018,19618537866,24585256317,29551974768,35834873599,44178960598,56885559120,48630191866,47179129695,47767398136,46669297033,48776723406,43440175970,43423180593,36896956972,68644315631,90304354740,88303427340,69169559073
El Salvador,SLV,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,464.7170072,484.3185573,499.3583943,498.5186891,543.9882504,614.4492253,620.7482809,644.1610065,616.5122374,548.6560513,583.264561,593.3527764,562.2953147,566.1590613,531.5873451,455.6338545,501.9272699,462.3217974,467.806841,468.4395323,508.0934972,523.107449,543.2077134,567.9330648,596.7414289,564.1608361,618.2331968,630.3133415,648.7730875,673.7741447,700.2622405,709.7405814,736.9477359,727.3419225,744.7952157,778.7098881,733.4908882,733.5001477,684.122489,687.2837218,690.9414229,677.3284437,636.5728727,645.8767135,..,..,..,..,..,..
El Salvador,SLV,Imports of goods and services (constant 2015 US$),..,..,..,..,..,1940182055,2135391925,2173494285,1955050541,1901707368,2030166584,2202028052,2398068800,2827335990,2894115386,2680570467,3202343125,4211424436,4281212062,3917950872,2902108229,2534549599,1974072980,2243940560,2270096658,2250844944,2178507639,2183005613,2176703049,2307454145,3264287882,3390462252,3970574086,4730030630,5408493593,6415489772,6069727260,6996127267,7437205993,7570529583,8566012120,8810337114,8889105455,9255761361,9453518583,9912294178,10829018534,11986680419,11466780250,8887466167,9678401886,10207321875,10325787300,10783411406,10515261049,11033340000,10950110347,11096641696,11357353817,11725651982,10490521243
El Salvador,SLV,Exports of goods and services (constant 2015 US$),..,..,..,..,..,1337407646,1328005935,1537414503,1701967948,1633029750,1495778177,1610636862,1899589571,1823935690,1925131735,2103880238,1924691720,1710674963,2040291214,2708462707,2236616202,1800037774,1522686675,1837783664,1741960026,1651717361,1437168010,1612419978,1464678449,1265690490,1568122796,1535543980,1634273309,2100336185,2286728724,2558843578,2797770000,3600606732,3707805432,3936747296,4541204664,4468278664,4711479083,4889123262,5010557852,4978721046,5276042542,5371813598,5508129406,4998326535,5672304062,6072837674,6099803996,6485625970,6697826552,6911040000,6930354665,7163915703,7276043051,7721925011,6088100873
Equatorial Guinea,GNQ,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1062.837106,1666.384266,1915.884634,2140.720421,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3702100789,4310177559,6075188134,7304259444,6555760980,8491037400,6845239552,8475079774,6978092472,6584323927,5566862109,4660217894,5048397236,5361254747,4504431759,4152643958
Equatorial Guinea,GNQ,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6913559370,6864808137,8508387371,9817168523,9216597119,9201944100,8216879568,8597227227,7945283260,7984810647,7470701299,6800281604,6544533428,6173975528,5412448586,4923498151
Eritrea,ERI,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,388.6116762,411.4411888,428.2683837,452.6321472,476.802975,474.0692386,306.6207586,313.5216044,308.797324,312.3427973,301.6550594,308.147877,273.3905212,269.5619165,237.8705569,239.2442617,220.2082943,231.3530475,233.659587,236.3442211,240.7122972,243.0600103,245.9196049,..,..,..,..,..,..
